country,id_json
Romania,642.0
Romania,642.0
Romania,642.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Russian Federation,643.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Rwanda,646.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Saudi Arabia,682.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Senegal,686.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Serbia,688.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Sierra Leone,694.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Singapore,702.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovakia,703.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Slovenia,705.0
Somalia,706.0
Somalia,706.0
Somalia,706.0
Somalia,706.0
Somalia,706.0
Somaliland Region,
Somaliland Region,
Somaliland Region,
Somaliland Region,
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Africa,710.0
South Sudan,728.0
South Sudan,728.0
South Sudan,728.0
South Sudan,728.0
South Sudan,728.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Spain,724.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
Sri Lanka,144.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
State of Palestine,275.0
Sudan,729.0
Sudan,729.0
Sudan,729.0
Sudan,729.0
Sudan,729.0
Sudan,729.0
Suriname,740.0
Suriname,740.0
Suriname,740.0
Swaziland,748.0
Swaziland,748.0
Swaziland,748.0
Swaziland,748.0
Swaziland,748.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Sweden,752.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Switzerland,756.0
Syria,760.0
Syria,760.0
Syria,760.0
Syria,760.0
Syria,760.0
Syria,760.0
Syria,760.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Taiwan Province of China,158.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tajikistan,762.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Tanzania,834.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Thailand,764.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Togo,768.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Trinidad and Tobago,780.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Tunisia,788.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Türkiye,792.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Turkmenistan,795.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Uganda,800.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
Ukraine,804.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Arab Emirates,784.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United Kingdom,826.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
United States,840.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uruguay,858.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Uzbekistan,860.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Venezuela,862.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Viet Nam,704.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Yemen,887.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zambia,894.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
Zimbabwe,716.0
